Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday_Promotion,Competitor_Pricing,Seasonality,Inventory_Sales_Ratio,Sell_Through_Rate,Forecast_Accuracy,Supply_Gap,Inventory_Status
2022-05-02,S002,P0001,Toys,South,307,113,115,106.62,56.68,0,Sunny,0,51.79,Summer,2.7168141592920354,0.26904761904761904,0.056460176991150406,194,Overstocked
2022-05-02,S002,P0002,Furniture,East,447,299,181,301.11,46.37,20,Snowy,1,47.93,Summer,1.4949832775919731,0.4008042895442359,-0.0070074059313872455,148,In stock
2022-05-02,S002,P0003,Toys,West,95,87,97,80.34,81.65,15,Sunny,1,83.94,Winter,1.0919540229885059,0.47802197802197804,0.076551724137931,8,In stock
2022-05-02,S002,P0004,Clothing,North,142,73,177,65.34,67.95,10,Rainy,1,70.68,Spring,1.9452054794520548,0.3395348837209302,0.10493150684931501,69,Overstocked
2022-05-02,S002,P0005,Groceries,East,191,164,32,178.75,14.2,10,Sunny,0,10.57,Spring,1.1646341463414633,0.4619718309859155,-0.08251748251748252,27,In stock
2022-05-02,S002,P0006,Groceries,South,258,243,82,243.16,54.67,5,Sunny,1,55.71,Autumn,1.0617283950617284,0.48502994011976047,-0.0006580029610133106,15,In stock
2022-05-02,S002,P0007,Toys,North,56,44,198,36.3,61.45,15,Sunny,1,58.89,Spring,1.2727272727272727,0.44,0.17500000000000007,12,In stock
2022-05-02,S002,P0008,Clothing,South,105,70,198,77.77,41.43,15,Snowy,1,44.51,Spring,1.5,0.4,-0.09990999099909986,35,In stock
2022-05-02,S002,P0009,Clothing,North,491,276,159,293.14,30.87,20,Rainy,1,27.07,Winter,1.7789855072463767,0.35984354628422427,-0.058470355461554165,215,Overstocked
2022-05-02,S002,P0010,Furniture,East,151,17,184,19.19,92.63,0,Rainy,0,90.9,Autumn,8.882352941176471,0.10119047619047619,-0.1141219385096405,134,Overstocked
2022-05-02,S002,P0011,Electronics,West,467,145,141,155.91,13.13,0,Sunny,0,8.95,Summer,3.220689655172414,0.2369281045751634,-0.06997626835995123,322,Overstocked
2022-05-02,S002,P0012,Clothing,West,323,60,127,55.48,47.78,20,Rainy,0,43.57,Winter,5.383333333333334,0.1566579634464752,0.07533333333333339,263,Overstocked
2022-05-02,S002,P0013,Groceries,North,170,40,30,57.68,81.46,20,Sunny,0,85.78,Spring,4.25,0.19047619047619047,-0.3065187239944521,130,Overstocked
2022-05-02,S002,P0014,Groceries,South,442,302,103,295.48,13.32,0,Snowy,1,14.6,Summer,1.4635761589403973,0.40591397849462363,0.021589403973509873,140,In stock
2022-05-02,S002,P0015,Groceries,North,74,52,61,55.52,10.67,20,Rainy,1,11.11,Summer,1.4230769230769231,0.4126984126984127,-0.06340057636887614,22,In stock
2022-05-02,S002,P0016,Clothing,East,235,26,60,22.13,49.93,0,Rainy,1,49.77,Summer,9.038461538461538,0.09961685823754789,0.14884615384615388,209,Overstocked
2022-05-02,S002,P0017,Toys,West,113,36,51,49.83,86.55,10,Cloudy,0,82.44,Spring,3.138888888888889,0.24161073825503357,-0.2775436484045755,77,Overstocked
2022-05-02,S002,P0018,Clothing,East,134,14,77,16.58,99.67,15,Rainy,1,100.44,Winter,9.571428571428571,0.0945945945945946,-0.15560916767189376,120,Overstocked
2022-05-02,S002,P0019,Clothing,North,65,20,106,26.93,40.16,15,Cloudy,1,35.81,Winter,3.25,0.23529411764705882,-0.25733382844411434,45,Overstocked
2022-05-02,S002,P0020,Clothing,South,467,265,29,275.9,70.81,0,Cloudy,1,66.67,Spring,1.7622641509433963,0.3620218579234973,-0.03950706777818042,202,Overstocked
2022-05-02,S003,P0001,Clothing,West,324,12,34,25.19,75.29,20,Cloudy,0,76.09,Summer,27.0,0.03571428571428571,-0.5236204843191743,312,Overstocked
2022-05-02,S003,P0002,Clothing,South,120,120,195,129.65,74.93,10,Cloudy,1,71.79,Winter,1.0,0.5,-0.07443116081758584,0,In stock
2022-05-02,S003,P0003,Furniture,South,380,101,156,118.98,86.77,20,Sunny,1,90.68,Autumn,3.762376237623762,0.20997920997921,-0.1511178349302404,279,Overstocked
2022-05-02,S003,P0004,Toys,East,157,18,85,12.22,84.39,10,Sunny,1,85.75,Winter,8.722222222222221,0.10285714285714286,0.32111111111111107,139,Overstocked
2022-05-02,S003,P0005,Electronics,East,383,257,38,255.92,86.07,0,Rainy,1,81.84,Autumn,1.490272373540856,0.4015625,0.004202334630350244,126,In stock
2022-05-02,S003,P0006,Toys,North,140,11,88,12.41,10.8,15,Rainy,0,11.36,Summer,12.727272727272727,0.0728476821192053,-0.11361804995970992,129,Overstocked
2022-05-02,S003,P0007,Furniture,North,345,2,124,0.17,89.08,20,Cloudy,0,85.67,Summer,172.5,0.005763688760806916,0.915,343,Overstocked
2022-05-02,S003,P0008,Furniture,South,94,46,92,56.63,85.33,15,Sunny,0,89.13,Winter,2.0434782608695654,0.32857142857142857,-0.18770969450821123,48,Overstocked
2022-05-02,S003,P0009,Groceries,North,395,195,172,194.29,79.24,15,Cloudy,1,80.08,Summer,2.0256410256410255,0.3305084745762712,0.0036410256410256817,200,Overstocked
2022-05-02,S003,P0010,Groceries,West,352,238,94,251.39,70.04,0,Rainy,0,73.92,Autumn,1.4789915966386555,0.4033898305084746,-0.053263852977445354,114,In stock
2022-05-02,S003,P0011,Toys,South,204,18,120,34.21,48.1,15,Cloudy,0,46.94,Summer,11.333333333333334,0.08108108108108109,-0.4738380590470623,186,Overstocked
2022-05-02,S003,P0012,Groceries,South,212,114,110,130.98,12.68,20,Rainy,1,8.95,Summer,1.8596491228070176,0.3496932515337423,-0.12963811268896008,98,Overstocked
2022-05-02,S003,P0013,Electronics,North,451,129,125,147.04,94.57,5,Sunny,1,94.79,Autumn,3.496124031007752,0.22241379310344828,-0.1226877040261153,322,Overstocked
2022-05-02,S003,P0014,Clothing,North,296,70,139,73.06,64.68,20,Snowy,1,62.79,Spring,4.228571428571429,0.1912568306010929,-0.041883383520394224,226,Overstocked
2022-05-02,S003,P0015,Clothing,East,105,68,173,73.86,82.9,0,Cloudy,1,80.42,Spring,1.5441176470588236,0.3930635838150289,-0.0793392905496886,37,Overstocked
2022-05-02,S003,P0016,Toys,South,186,50,175,59.62,19.52,15,Snowy,0,16.25,Summer,3.72,0.211864406779661,-0.16135524991613548,136,Overstocked
2022-05-02,S003,P0017,Groceries,North,374,305,155,313.8,56.38,5,Sunny,0,55.81,Winter,1.2262295081967214,0.4491899852724595,-0.028043339706819666,69,In stock
2022-05-02,S003,P0018,Furniture,West,442,4,83,-3.16,49.75,0,Rainy,0,48.94,Autumn,110.5,0.008968609865470852,1.0,438,Overstocked
2022-05-02,S003,P0019,Furniture,West,132,113,113,124.68,56.18,15,Rainy,0,52.07,Summer,1.168141592920354,0.46122448979591835,-0.09367982034007064,19,In stock
2022-05-02,S003,P0020,Electronics,South,77,75,86,93.05,17.33,5,Cloudy,0,15.62,Winter,1.0266666666666666,0.4934210526315789,-0.19398173025255236,2,In stock
2022-05-02,S004,P0001,Furniture,North,240,112,70,105.08,86.05,15,Sunny,0,84.53,Spring,2.142857142857143,0.3181818181818182,0.0617857142857143,128,Overstocked
2022-05-02,S004,P0002,Clothing,South,56,2,137,7.53,93.03,15,Snowy,0,94.6,Autumn,28.0,0.034482758620689655,-0.7343957503320053,54,Overstocked
2022-05-02,S004,P0003,Clothing,South,227,186,128,191.07,17.54,10,Rainy,1,15.63,Winter,1.2204301075268817,0.45036319612590797,-0.026534777830114584,41,In stock
2022-05-02,S004,P0004,Toys,South,93,60,133,75.08,56.18,5,Snowy,1,55.55,Spring,1.55,0.39215686274509803,-0.20085242408098028,33,Overstocked
2022-05-02,S004,P0005,Toys,East,246,115,112,110.78,78.11,15,Cloudy,1,74.3,Winter,2.139130434782609,0.3185595567867036,0.03669565217391303,131,Overstocked
2022-05-02,S004,P0006,Groceries,South,248,69,139,65.9,64.36,5,Cloudy,0,61.95,Spring,3.5942028985507246,0.21766561514195584,0.044927536231883974,179,Overstocked
2022-05-02,S004,P0007,Electronics,South,164,20,125,19.25,66.2,5,Snowy,0,66.16,Winter,8.2,0.10869565217391304,0.0375,144,Overstocked
2022-05-02,S004,P0008,Furniture,South,478,44,50,50.04,95.05,5,Snowy,1,99.14,Summer,10.863636363636363,0.0842911877394636,-0.12070343725019983,434,Overstocked
2022-05-02,S004,P0009,Clothing,North,354,214,119,230.11,56.43,0,Cloudy,0,59.77,Spring,1.6542056074766356,0.3767605633802817,-0.0700099952196776,140,Overstocked
2022-05-02,S004,P0010,Electronics,North,348,193,161,205.95,54.72,0,Sunny,1,53.38,Summer,1.8031088082901554,0.3567467652495379,-0.06287933964554498,155,Overstocked
2022-05-02,S004,P0011,Furniture,South,279,56,85,48.75,77.81,15,Snowy,1,80.13,Autumn,4.982142857142857,0.16716417910447762,0.12946428571428573,223,Overstocked
2022-05-02,S004,P0012,Groceries,West,443,129,60,148.88,13.24,5,Sunny,0,14.68,Autumn,3.434108527131783,0.22552447552447552,-0.1335303600214938,314,Overstocked
2022-05-02,S004,P0013,Furniture,East,161,129,34,127.37,11.72,20,Snowy,1,10.6,Winter,1.248062015503876,0.44482758620689655,0.012635658914728646,32,In stock
2022-05-02,S004,P0014,Toys,East,289,252,169,243.94,30.34,0,Cloudy,1,30.71,Autumn,1.1468253968253967,0.4658040665434381,0.03198412698412699,37,In stock
2022-05-02,S004,P0015,Toys,South,241,210,62,228.53,87.42,10,Cloudy,0,87.86,Autumn,1.1476190476190475,0.4656319290465632,-0.08108344637465541,31,In stock
2022-05-02,S004,P0016,Groceries,North,265,173,105,174.36,66.54,20,Rainy,1,65.55,Spring,1.5317919075144508,0.3949771689497717,-0.007799954117917031,92,Overstocked
2022-05-02,S004,P0017,Toys,North,175,31,183,21.84,29.83,10,Cloudy,0,34.78,Summer,5.645161290322581,0.15048543689320387,0.2954838709677419,144,Overstocked
2022-05-02,S004,P0018,Toys,West,54,31,174,23.97,51.98,20,Sunny,0,49.42,Winter,1.7419354838709677,0.36470588235294116,0.22677419354838713,23,Overstocked
2022-05-02,S004,P0019,Clothing,East,210,64,48,58.44,50.73,15,Rainy,1,53.69,Winter,3.28125,0.23357664233576642,0.08687500000000004,146,Overstocked
2022-05-02,S004,P0020,Clothing,North,403,153,193,144.09,51.57,0,Sunny,1,51.83,Winter,2.633986928104575,0.2751798561151079,0.05823529411764704,250,Overstocked
2022-05-02,S005,P0001,Electronics,North,327,117,167,117.66,21.47,5,Snowy,1,21.48,Winter,2.7948717948717947,0.2635135135135135,-0.005609382967873505,210,Overstocked
2022-05-02,S005,P0002,Groceries,South,175,19,33,33.18,95.39,10,Snowy,1,97.17,Winter,9.210526315789474,0.0979381443298969,-0.4273658830620856,156,Overstocked
2022-05-02,S005,P0003,Furniture,North,151,11,131,1.35,45.2,5,Rainy,0,44.24,Summer,13.727272727272727,0.06790123456790123,0.8772727272727273,140,Overstocked
2022-05-02,S005,P0004,Electronics,South,347,64,106,80.75,53.01,5,Rainy,0,52.4,Spring,5.421875,0.15571776155717762,-0.20743034055727555,283,Overstocked
2022-05-02,S005,P0005,Electronics,North,423,120,162,120.96,55.28,10,Rainy,1,56.78,Autumn,3.525,0.22099447513812154,-0.007936507936507886,303,Overstocked
2022-05-02,S005,P0006,Clothing,North,498,250,34,262.47,94.5,10,Rainy,1,90.49,Autumn,1.992,0.3342245989304813,-0.047510191640949544,248,Overstocked
2022-05-02,S005,P0007,Clothing,North,177,76,155,82.59,10.66,20,Cloudy,0,8.7,Summer,2.3289473684210527,0.30039525691699603,-0.0797917423416879,101,Overstocked
2022-05-02,S005,P0008,Electronics,South,317,163,182,165.03,89.53,20,Sunny,1,86.09,Spring,1.9447852760736197,0.33958333333333335,-0.01230079379506757,154,Overstocked
2022-05-02,S005,P0009,Furniture,North,289,241,187,231.42,32.03,15,Sunny,0,27.31,Winter,1.1991701244813278,0.4547169811320755,0.039751037344398395,48,In stock
2022-05-02,S005,P0010,Clothing,West,431,231,79,234.88,11.24,5,Snowy,0,15.16,Summer,1.8658008658008658,0.34894259818731116,-0.01651907356948227,200,Overstocked
2022-05-02,S005,P0011,Toys,East,241,58,195,58.17,22.82,20,Sunny,0,21.51,Winter,4.155172413793103,0.1939799331103679,-0.0029224686264397747,183,Overstocked
2022-05-02,S005,P0012,Electronics,North,147,126,20,137.48,68.19,10,Cloudy,0,69.99,Winter,1.1666666666666667,0.46153846153846156,-0.08350305498981664,21,In stock
2022-05-02,S005,P0013,Furniture,South,99,10,115,18.32,59.68,20,Snowy,0,57.6,Winter,9.9,0.09174311926605505,-0.45414847161572053,89,Overstocked
2022-05-02,S005,P0014,Toys,East,241,40,119,45.09,63.56,5,Cloudy,1,65.28,Autumn,6.025,0.1423487544483986,-0.11288534043025068,201,Overstocked
2022-05-02,S005,P0015,Toys,East,98,10,68,28.76,99.41,10,Snowy,0,99.49,Winter,9.8,0.09259259259259259,-0.6522948539638387,88,Overstocked
2022-05-02,S005,P0016,Electronics,West,210,180,81,177.75,96.06,5,Rainy,1,93.23,Autumn,1.1666666666666667,0.46153846153846156,0.0125,30,In stock
2022-05-02,S005,P0017,Furniture,South,340,324,141,320.19,40.1,20,Snowy,1,40.25,Spring,1.0493827160493827,0.4879518072289157,0.011759259259259266,16,In stock
2022-05-02,S005,P0018,Clothing,East,274,79,136,80.31,28.69,20,Rainy,1,23.9,Winter,3.4683544303797467,0.2237960339943343,-0.016311791806748875,195,Overstocked
2022-05-02,S005,P0019,Clothing,South,346,254,159,249.47,41.23,20,Sunny,1,39.9,Winter,1.3622047244094488,0.42333333333333334,0.017834645669291344,92,In stock
2022-05-02,S005,P0020,Groceries,West,383,51,128,66.14,28.15,10,Cloudy,0,25.06,Winter,7.509803921568627,0.1175115207373272,-0.22890837617175688,332,Overstocked
2022-05-03,S001,P0001,Toys,East,231,18,92,32.61,47.42,20,Sunny,1,50.88,Winter,12.833333333333334,0.07228915662650602,-0.44802207911683534,213,Overstocked
2022-05-03,S001,P0002,Electronics,North,89,60,153,55.27,97.67,0,Rainy,1,93.97,Autumn,1.4833333333333334,0.40268456375838924,0.07883333333333328,29,In stock
2022-05-03,S001,P0003,Electronics,South,384,334,121,335.83,41.89,15,Cloudy,0,45.36,Winter,1.1497005988023952,0.46518105849582175,-0.005449185599857023,50,In stock
2022-05-03,S001,P0004,Electronics,West,471,428,58,441.72,45.94,5,Rainy,0,42.21,Summer,1.1004672897196262,0.4760845383759733,-0.031060400253554346,43,In stock
2022-05-03,S001,P0005,Toys,North,55,6,187,21.64,24.12,0,Cloudy,1,24.11,Summer,9.166666666666666,0.09836065573770492,-0.722735674676525,49,Overstocked
2022-05-03,S001,P0006,Clothing,South,63,29,59,22.65,29.86,10,Cloudy,1,30.62,Summer,2.1724137931034484,0.31521739130434784,0.21896551724137936,34,Overstocked
2022-05-03,S001,P0007,Furniture,North,63,22,36,29.04,99.05,10,Rainy,0,97.4,Summer,2.8636363636363638,0.25882352941176473,-0.2424242424242424,41,Overstocked
2022-05-03,S001,P0008,Furniture,South,338,6,68,4.47,72.98,20,Snowy,1,73.71,Summer,56.333333333333336,0.01744186046511628,0.25500000000000006,332,Overstocked
2022-05-03,S001,P0009,Furniture,East,344,107,65,103.52,83.12,10,Rainy,1,78.63,Winter,3.2149532710280373,0.23725055432372505,0.032523364485981344,237,Overstocked
2022-05-03,S001,P0010,Groceries,North,139,128,187,147.33,83.61,10,Sunny,0,88.23,Winter,1.0859375,0.4794007490636704,-0.13120206339509952,11,In stock
2022-05-03,S001,P0011,Groceries,East,143,51,94,41.52,10.64,15,Cloudy,1,7.93,Spring,2.803921568627451,0.26288659793814434,0.18588235294117642,92,Overstocked
2022-05-03,S001,P0012,Toys,East,309,86,140,100.58,32.67,5,Cloudy,1,33.69,Winter,3.5930232558139537,0.21772151898734177,-0.14495923642871344,223,Overstocked
2022-05-03,S001,P0013,Electronics,North,140,72,147,84.48,86.31,5,Rainy,1,83.43,Winter,1.9444444444444444,0.33962264150943394,-0.14772727272727276,68,Overstocked
2022-05-03,S001,P0014,Electronics,East,157,50,153,67.42,93.74,10,Snowy,1,93.68,Spring,3.14,0.24154589371980675,-0.25838030258083655,107,Overstocked
2022-05-03,S001,P0015,Electronics,West,355,314,33,315.68,72.82,15,Cloudy,0,70.01,Summer,1.1305732484076434,0.4693572496263079,-0.005321844906234182,41,In stock
2022-05-03,S001,P0016,Groceries,North,229,189,158,180.85,34.19,20,Cloudy,0,38.34,Winter,1.2116402116402116,0.45215311004784686,0.04312169312169315,40,In stock
2022-05-03,S001,P0017,Furniture,East,390,11,125,4.57,94.8,10,Cloudy,0,98.14,Summer,35.45454545454545,0.02743142144638404,0.5845454545454545,379,Overstocked
2022-05-03,S001,P0018,Furniture,North,209,124,27,127.8,88.51,10,Rainy,1,89.28,Summer,1.685483870967742,0.37237237237237236,-0.02973395931142408,85,Overstocked
2022-05-03,S001,P0019,Toys,West,209,91,73,90.98,27.85,20,Cloudy,1,24.68,Winter,2.2967032967032965,0.30333333333333334,0.00021978021978017606,118,Overstocked
2022-05-03,S001,P0020,Electronics,South,352,318,149,309.97,33.73,0,Cloudy,0,29.9,Spring,1.1069182389937107,0.4746268656716418,0.02525157232704394,34,In stock
2022-05-03,S002,P0001,Toys,South,109,89,38,93.28,19.85,10,Snowy,0,18.14,Autumn,1.2247191011235956,0.4494949494949495,-0.04588336192109778,20,In stock
2022-05-03,S002,P0002,Electronics,East,458,430,148,449.2,27.18,5,Cloudy,1,26.71,Spring,1.0651162790697675,0.48423423423423423,-0.04274265360641137,28,In stock
2022-05-03,S002,P0003,Groceries,South,181,30,106,43.67,81.25,0,Snowy,0,77.06,Winter,6.033333333333333,0.14218009478672985,-0.31302953972979164,151,Overstocked
2022-05-03,S002,P0004,Furniture,South,99,10,164,2.26,17.15,0,Rainy,1,17.93,Spring,9.9,0.09174311926605505,0.774,89,Overstocked
2022-05-03,S002,P0005,Furniture,South,436,39,128,41.38,85.01,20,Snowy,0,80.12,Spring,11.179487179487179,0.08210526315789474,-0.0575157080715322,397,Overstocked
2022-05-03,S002,P0006,Furniture,East,484,137,95,137.37,78.91,5,Cloudy,0,79.42,Autumn,3.5328467153284673,0.22061191626409019,-0.0026934556307782235,347,Overstocked
2022-05-03,S002,P0007,Electronics,West,470,22,32,40.46,62.59,10,Cloudy,0,58.43,Winter,21.363636363636363,0.044715447154471545,-0.45625308947108256,448,Overstocked
2022-05-03,S002,P0008,Furniture,South,111,67,59,67.91,18.27,5,Rainy,1,20.2,Autumn,1.6567164179104477,0.37640449438202245,-0.013400088352230844,44,Overstocked
2022-05-03,S002,P0009,Furniture,South,386,61,82,77.73,63.93,10,Rainy,1,63.39,Summer,6.327868852459017,0.13646532438478748,-0.21523221407436,325,Overstocked
2022-05-03,S002,P0010,Clothing,South,414,55,193,69.85,62.22,10,Cloudy,1,60.04,Summer,7.527272727272727,0.11727078891257996,-0.21259842519685032,359,Overstocked
2022-05-03,S002,P0011,Groceries,West,355,220,168,217.26,31.92,10,Cloudy,1,31.53,Summer,1.6136363636363635,0.3826086956521739,0.012454545454545496,135,Overstocked
2022-05-03,S002,P0012,Furniture,South,420,98,39,89.33,91.82,15,Cloudy,0,88.36,Autumn,4.285714285714286,0.1891891891891892,0.08846938775510206,322,Overstocked
2022-05-03,S002,P0013,Electronics,North,219,13,21,16.93,19.52,10,Snowy,0,24.17,Winter,16.846153846153847,0.05603448275862069,-0.232132309509746,206,Overstocked
2022-05-03,S002,P0014,Furniture,South,456,334,162,340.0,83.59,20,Cloudy,0,85.18,Autumn,1.3652694610778444,0.42278481012658226,-0.01764705882352941,122,In stock
2022-05-03,S002,P0015,Furniture,West,370,150,115,147.23,47.98,20,Snowy,0,51.83,Summer,2.466666666666667,0.28846153846153844,0.018466666666666735,220,Overstocked
2022-05-03,S002,P0016,Electronics,North,393,373,48,392.95,50.67,15,Rainy,0,46.58,Summer,1.0536193029490617,0.4869451697127937,-0.05076981804300799,20,In stock
2022-05-03,S002,P0017,Toys,North,200,111,143,126.87,65.28,10,Cloudy,1,61.59,Summer,1.8018018018018018,0.35691318327974275,-0.12508867344525895,89,Overstocked
2022-05-03,S002,P0018,Electronics,East,363,143,56,136.32,93.17,20,Cloudy,0,91.16,Summer,2.5384615384615383,0.2826086956521739,0.04671328671328676,220,Overstocked
2022-05-03,S002,P0019,Groceries,West,479,1,167,-0.64,22.05,15,Sunny,0,18.86,Autumn,479.0,0.0020833333333333333,1.0,478,Overstocked
2022-05-03,S002,P0020,Groceries,East,68,55,22,51.76,99.65,15,Sunny,1,98.57,Autumn,1.2363636363636363,0.44715447154471544,0.058909090909090946,13,In stock
2022-05-03,S003,P0001,Electronics,East,92,3,26,10.61,28.15,5,Sunny,1,23.58,Autumn,30.666666666666668,0.031578947368421054,-0.7172478793590952,89,Overstocked
2022-05-03,S003,P0002,Clothing,South,79,35,166,29.45,14.6,20,Snowy,1,13.55,Winter,2.257142857142857,0.30701754385964913,0.15857142857142859,44,Overstocked
2022-05-03,S003,P0003,Toys,East,164,71,55,68.67,90.07,20,Rainy,0,92.49,Autumn,2.3098591549295775,0.3021276595744681,0.03281690140845068,93,Overstocked
2022-05-03,S003,P0004,Groceries,West,412,160,121,158.18,65.98,20,Snowy,0,62.49,Summer,2.575,0.27972027972027974,0.011374999999999958,252,Overstocked
2022-05-03,S003,P0005,Furniture,East,307,246,115,242.17,32.03,20,Sunny,0,36.63,Autumn,1.2479674796747968,0.4448462929475588,0.015569105691056961,61,In stock
2022-05-03,S003,P0006,Electronics,North,157,22,75,22.25,34.28,0,Cloudy,1,37.51,Spring,7.136363636363637,0.12290502793296089,-0.011235955056179775,135,Overstocked
2022-05-03,S003,P0007,Clothing,East,348,149,39,141.71,27.91,20,Sunny,0,27.83,Summer,2.335570469798658,0.29979879275653926,0.04892617449664424,199,Overstocked
2022-05-03,S003,P0008,Clothing,West,302,82,151,85.99,51.12,10,Snowy,0,47.34,Summer,3.682926829268293,0.21354166666666666,-0.04640074427258978,220,Overstocked
2022-05-03,S003,P0009,Electronics,West,285,169,121,178.62,35.73,5,Sunny,0,40.21,Summer,1.6863905325443787,0.3722466960352423,-0.053857350800582265,116,Overstocked
2022-05-03,S003,P0010,Toys,South,265,226,156,231.38,12.49,5,Sunny,0,13.92,Summer,1.1725663716814159,0.46028513238289204,-0.023251793586308217,39,In stock
2022-05-03,S003,P0011,Toys,West,387,356,87,372.57,39.2,10,Cloudy,1,43.35,Autumn,1.0870786516853932,0.4791386271870794,-0.044474863783986886,31,In stock
2022-05-03,S003,P0012,Electronics,West,498,282,60,291.17,21.32,20,Cloudy,1,25.21,Spring,1.7659574468085106,0.36153846153846153,-0.03149362915135493,216,Overstocked
2022-05-03,S003,P0013,Toys,West,221,150,183,162.55,76.65,0,Cloudy,1,81.03,Autumn,1.4733333333333334,0.40431266846361186,-0.07720701322669954,71,In stock
2022-05-03,S003,P0014,Clothing,East,243,225,40,234.13,58.43,10,Snowy,0,61.11,Autumn,1.08,0.4807692307692308,-0.03899542988937768,18,In stock
2022-05-03,S003,P0015,Groceries,South,439,336,186,333.23,74.01,5,Rainy,1,77.53,Spring,1.306547619047619,0.4335483870967742,0.008244047619047564,103,In stock
2022-05-03,S003,P0016,Groceries,East,313,6,158,4.56,92.75,15,Rainy,1,97.47,Winter,52.166666666666664,0.018808777429467086,0.24000000000000007,307,Overstocked
2022-05-03,S003,P0017,Clothing,East,213,2,85,-4.34,48.68,15,Rainy,0,44.01,Summer,106.5,0.009302325581395349,1.0,211,Overstocked
2022-05-03,S003,P0018,Clothing,East,253,70,69,89.18,88.85,15,Cloudy,0,86.25,Spring,3.6142857142857143,0.21671826625386997,-0.21507064364207226,183,Overstocked
2022-05-03,S003,P0019,Furniture,North,358,233,82,226.46,79.76,0,Cloudy,1,83.43,Autumn,1.536480686695279,0.3942470389170897,0.028068669527896963,125,Overstocked
2022-05-03,S003,P0020,Clothing,East,267,126,175,121.33,95.69,20,Sunny,0,92.92,Winter,2.119047619047619,0.32061068702290074,0.037063492063492076,141,Overstocked
2022-05-03,S004,P0001,Clothing,North,401,221,139,219.03,25.06,10,Rainy,1,21.89,Winter,1.8144796380090498,0.3553054662379421,0.008914027149321262,180,Overstocked
2022-05-03,S004,P0002,Toys,South,435,424,30,433.52,30.86,10,Cloudy,1,26.28,Winter,1.025943396226415,0.4935972060535506,-0.02195977117549359,11,In stock
2022-05-03,S004,P0003,Toys,North,54,36,117,46.97,26.3,0,Sunny,1,25.63,Summer,1.5,0.4,-0.23355333191398764,18,In stock
2022-05-03,S004,P0004,Electronics,East,298,194,131,210.29,25.54,5,Snowy,1,23.63,Summer,1.5360824742268042,0.3943089430894309,-0.07746445384944597,104,Overstocked
2022-05-03,S004,P0005,Clothing,South,211,86,164,89.85,44.46,20,Cloudy,0,48.54,Winter,2.453488372093023,0.2895622895622896,-0.042849193099610404,125,Overstocked
2022-05-03,S004,P0006,Groceries,North,156,145,76,147.9,60.51,0,Rainy,1,56.13,Winter,1.0758620689655172,0.48172757475083056,-0.01960784313725494,11,In stock
2022-05-03,S004,P0007,Groceries,East,343,131,150,123.1,44.14,20,Snowy,1,47.23,Autumn,2.618320610687023,0.27637130801687765,0.06030534351145043,212,Overstocked
2022-05-03,S004,P0008,Groceries,West,436,429,156,430.36,71.56,0,Sunny,1,76.09,Summer,1.0163170163170163,0.4959537572254335,-0.0031601449948880323,7,In stock
2022-05-03,S004,P0009,Electronics,South,450,259,161,256.93,45.85,15,Sunny,0,41.7,Summer,1.7374517374517375,0.36530324400564174,0.007992277992277965,191,Overstocked
2022-05-03,S004,P0010,Clothing,North,299,165,128,156.49,78.23,0,Snowy,1,79.42,Autumn,1.812121212121212,0.35560344827586204,0.05157575757575752,134,Overstocked
2022-05-03,S004,P0011,Clothing,East,164,81,158,93.73,28.55,5,Cloudy,1,29.6,Autumn,2.0246913580246915,0.3306122448979592,-0.13581564067000965,83,Overstocked
2022-05-03,S004,P0012,Groceries,East,462,341,168,339.49,58.68,5,Snowy,1,59.57,Spring,1.3548387096774193,0.4246575342465753,0.0044281524926685955,121,In stock
2022-05-03,S004,P0013,Electronics,North,193,37,195,46.77,13.98,0,Sunny,0,10.17,Summer,5.216216216216216,0.1608695652173913,-0.2088945905494976,156,Overstocked
2022-05-03,S004,P0014,Electronics,South,420,24,143,42.99,23.19,0,Snowy,0,18.45,Winter,17.5,0.05405405405405406,-0.4417306350314027,396,Overstocked
2022-05-03,S004,P0015,Toys,East,413,122,58,119.51,58.35,0,Rainy,0,57.67,Winter,3.3852459016393444,0.22803738317757008,0.020409836065573728,291,Overstocked
2022-05-03,S004,P0016,Electronics,South,70,68,105,78.42,30.62,15,Cloudy,0,31.04,Summer,1.0294117647058822,0.4927536231884058,-0.13287426676868147,2,In stock
2022-05-03,S004,P0017,Groceries,North,111,16,87,9.05,47.16,15,Sunny,1,51.87,Winter,6.9375,0.12598425196850394,0.43437499999999996,95,Overstocked
2022-05-03,S004,P0018,Groceries,East,287,247,156,258.23,77.25,0,Cloudy,0,81.17,Winter,1.1619433198380567,0.46254681647940077,-0.04348836308717042,40,In stock
2022-05-03,S004,P0019,Toys,South,312,183,68,198.29,21.48,5,Sunny,1,19.44,Autumn,1.7049180327868851,0.3696969696969697,-0.07710928438146146,129,Overstocked
2022-05-03,S004,P0020,Furniture,North,473,294,44,300.3,31.46,15,Snowy,0,31.22,Autumn,1.6088435374149659,0.3833116036505867,-0.020979020979021015,179,Overstocked
2022-05-03,S005,P0001,Toys,West,483,362,23,371.77,30.84,5,Sunny,0,35.6,Summer,1.3342541436464088,0.4284023668639053,-0.026279689055060878,121,In stock
